Algo,M,N,K,TotalNodes,TotalGPUs,DecompositionTime,ExecutionTime,GFlops,DataLocation
Cosma(Optimal),9216,9216,73728,1,4,0.756185,0.261042,47977.493107,host
Cosma(Optimal),9216,9216,73728,1,4,0.756185,0.261113,47964.452900,host
Cosma(Optimal),9216,9216,73728,1,4,0.756185,0.261010,47983.375371,host
Cosma(Optimal),9216,9216,73728,1,4,0.756185,0.261604,47874.447610,host
Cosma(Optimal),9216,9216,73728,1,4,0.756185,0.264219,47400.505488,host
Cosma(Optimal),9216,9216,73728,1,4,0.756185,0.261067,47972.781314,host
Cosma(Optimal),9216,9216,9216,2,8,0.748296,0.101076,15488.504596,host
Cosma(Optimal),9216,9216,9216,2,8,0.748296,0.105190,14882.696942,host
Cosma(Optimal),9216,9216,9216,2,8,0.748296,0.091454,17117.999053,host
Cosma(Optimal),9216,9216,9216,2,8,0.748296,0.091208,17164.151436,host
Cosma(Optimal),9216,9216,9216,2,8,0.748296,0.114509,13671.581092,host
Cosma(Optimal),9216,9216,9216,2,8,0.748296,0.091792,17054.951513,host
Cosma(Optimal),9216,9216,9216,2,8,0.748296,0.091607,17089.479761,host
Cosma(Optimal),9216,9216,9216,2,8,0.748296,0.091541,17101.761848,host
Cosma(Optimal),9216,9216,9216,2,8,0.748296,0.094297,16601.896718,host
Cosma(Optimal),9216,9216,147456,1,4,0.773618,0.498446,50252.730460,host
Cosma(Optimal),9216,9216,147456,1,4,0.773618,0.492601,50848.939589,host
Cosma(Optimal),9216,9216,147456,1,4,0.773618,0.492381,50871.708805,host
Cosma(Optimal),9216,9216,147456,1,4,0.773618,0.492658,50843.046103,host
Cosma(Optimal),9216,9216,147456,1,4,0.773618,0.492477,50861.721998,host
Cosma(Optimal),9216,9216,147456,1,4,0.773618,0.492268,50883.400871,host
Cosma(Optimal),9216,9216,147456,1,4,0.773618,0.492410,50868.680843,host
Cosma(Optimal),9216,9216,147456,1,4,0.773618,0.492490,50860.452752,host
Cosma(Optimal),9216,9216,147456,1,4,0.773618,0.492458,50863.748379,host
Cosma(Optimal),10240,10240,10240,2,8,0.748219,0.124874,17197.150945,host
Cosma(Optimal),10240,10240,10240,2,8,0.748219,0.121290,17705.407024,host
Cosma(Optimal),10240,10240,10240,2,8,0.748219,0.123696,17360.912530,host
Cosma(Optimal),10240,10240,10240,2,8,0.748219,0.127208,16881.673996,host
Cosma(Optimal),10240,10240,10240,2,8,0.748219,0.118566,18112.061947,host
Cosma(Optimal),10240,10240,10240,2,8,0.748219,0.132166,16248.415138,host
Cosma(Optimal),10240,10240,10240,2,8,0.748219,0.120016,17893.240474,host
Cosma(Optimal),10240,10240,10240,2,8,0.748219,0.127640,16824.552009,host
Cosma(Optimal),10240,10240,10240,2,8,0.748219,0.120581,17809.455373,host
Cosma(Optimal),10240,10240,40960,1,4,0.765977,0.348806,24626.681231,host
Cosma(Optimal),10240,10240,40960,1,4,0.765977,0.348933,24617.703828,host
Cosma(Optimal),10240,10240,40960,1,4,0.765977,0.349006,24612.539849,host
Cosma(Optimal),10240,10240,40960,1,4,0.765977,0.359005,23927.051297,host
Cosma(Optimal),10240,10240,40960,1,4,0.765977,0.349915,24548.597908,host
Cosma(Optimal),10240,10240,40960,1,4,0.765977,0.348846,24623.843325,host
Cosma(Optimal),10240,10240,40960,1,4,0.765977,0.356217,24114.318596,host
Cosma(Optimal),10240,10240,40960,1,4,0.765977,0.349310,24591.167066,host
Cosma(Optimal),10240,10240,40960,1,4,0.765977,0.349014,24611.971457,host
Cosma(Optimal),11264,11264,11264,2,8,0.756382,0.200105,14284.002005,host
Cosma(Optimal),11264,11264,11264,2,8,0.756382,0.189559,15078.724371,host
Cosma(Optimal),11264,11264,11264,2,8,0.756382,0.173760,16449.676474,host
Cosma(Optimal),11264,11264,11264,2,8,0.756382,0.153812,18583.062102,host
Cosma(Optimal),11264,11264,11264,2,8,0.756382,0.194481,14697.041797,host
Cosma(Optimal),11264,11264,11264,2,8,0.756382,0.149163,19162.244398,host
Cosma(Optimal),11264,11264,11264,2,8,0.756382,0.148961,19188.291349,host
Cosma(Optimal),11264,11264,11264,2,8,0.756382,0.152519,18740.616322,host
Cosma(Optimal),11264,11264,11264,2,8,0.756382,0.137558,20778.919704,host
Cosma(Optimal),10240,10240,81920,1,4,0.737407,0.616211,27879.846237,host
Cosma(Optimal),10240,10240,81920,1,4,0.737407,0.610683,28132.231705,host
Cosma(Optimal),10240,10240,81920,1,4,0.737407,0.610304,28149.682050,host
Cosma(Optimal),10240,10240,81920,1,4,0.737407,0.610390,28145.723736,host
Cosma(Optimal),10240,10240,81920,1,4,0.737407,0.610270,28151.244819,host
Cosma(Optimal),10240,10240,81920,1,4,0.737407,0.610165,28156.110854,host
Cosma(Optimal),10240,10240,81920,1,4,0.737407,0.610228,28153.184221,host
Cosma(Optimal),10240,10240,81920,1,4,0.737407,0.610245,28152.396664,host
Cosma(Optimal),10240,10240,81920,1,4,0.737407,0.610432,28143.793706,host
Cosma(Optimal),12288,12288,12288,2,8,0.759830,0.188644,19671.151072,host
Cosma(Optimal),12288,12288,12288,2,8,0.759830,0.212506,17462.333586,host
Cosma(Optimal),12288,12288,12288,2,8,0.759830,0.179970,20619.225261,host
Cosma(Optimal),12288,12288,12288,2,8,0.759830,0.186978,19846.499106,host
Cosma(Optimal),12288,12288,12288,2,8,0.759830,0.171064,21692.725851,host
Cosma(Optimal),12288,12288,12288,2,8,0.759830,0.171472,21641.210045,host
Cosma(Optimal),12288,12288,12288,2,8,0.759830,0.194261,19102.418472,host
Cosma(Optimal),12288,12288,12288,2,8,0.759830,0.173942,21333.862367,host
Cosma(Optimal),12288,12288,12288,2,8,0.759830,0.175120,21190.389349,host
Cosma(Optimal),10240,10240,163840,1,4,0.793029,1.245351,27590.398083,host
Cosma(Optimal),10240,10240,163840,1,4,0.793029,1.244678,27605.323584,host
Cosma(Optimal),10240,10240,163840,1,4,0.793029,1.245193,27593.908478,host
Cosma(Optimal),10240,10240,163840,1,4,0.793029,1.245069,27596.656435,host
Cosma(Optimal),10240,10240,163840,1,4,0.793029,1.245271,27592.178107,host
Cosma(Optimal),10240,10240,163840,1,4,0.793029,1.245062,27596.799155,host
Cosma(Optimal),10240,10240,163840,1,4,0.793029,1.244947,27599.358141,host
Cosma(Optimal),10240,10240,163840,1,4,0.793029,1.253638,27408.024529,host
Cosma(Optimal),10240,10240,163840,1,4,0.793029,1.261510,27236.986077,host
Cosma(Optimal),13312,13312,13312,2,8,0.786204,0.260848,18087.227801,host
Cosma(Optimal),13312,13312,13312,2,8,0.786204,0.210873,22373.718281,host
Cosma(Optimal),13312,13312,13312,2,8,0.786204,0.259380,18189.618366,host
Cosma(Optimal),13312,13312,13312,2,8,0.786204,0.244819,19271.431287,host
Cosma(Optimal),13312,13312,13312,2,8,0.786204,0.199740,23620.810794,host
Cosma(Optimal),13312,13312,13312,2,8,0.786204,0.224940,20974.605225,host
Cosma(Optimal),13312,13312,13312,2,8,0.786204,0.255452,18469.341619,host
Cosma(Optimal),13312,13312,13312,2,8,0.786204,0.201364,23430.276136,host
Cosma(Optimal),13312,13312,13312,2,8,0.786204,0.213604,22087.714354,host
Cosma(Optimal),11264,11264,45056,1,4,0.746784,0.430147,26579.786093,host
Cosma(Optimal),11264,11264,45056,1,4,0.746784,0.437302,26144.869510,host
Cosma(Optimal),11264,11264,45056,1,4,0.746784,0.430291,26570.892200,host
Cosma(Optimal),11264,11264,45056,1,4,0.746784,0.430105,26582.356843,host
Cosma(Optimal),11264,11264,45056,1,4,0.746784,0.434272,26327.308325,host
Cosma(Optimal),11264,11264,45056,1,4,0.746784,0.429967,26590.889942,host
Cosma(Optimal),11264,11264,45056,1,4,0.746784,0.430052,26585.652103,host
Cosma(Optimal),11264,11264,45056,1,4,0.746784,0.430176,26577.952221,host
Cosma(Optimal),11264,11264,45056,1,4,0.746784,0.429948,26592.064969,host
Cosma(Optimal),14336,14336,14336,2,8,0.735939,0.315961,18650.061940,host
Cosma(Optimal),14336,14336,14336,2,8,0.735939,0.249874,23582.682512,host
Cosma(Optimal),14336,14336,14336,2,8,0.735939,0.291771,20196.275005,host
Cosma(Optimal),14336,14336,14336,2,8,0.735939,0.276992,21273.849461,host
Cosma(Optimal),14336,14336,14336,2,8,0.735939,0.259772,22684.110628,host
Cosma(Optimal),14336,14336,14336,2,8,0.735939,0.238577,24699.361324,host
Cosma(Optimal),14336,14336,14336,2,8,0.735939,0.270144,21813.161476,host
Cosma(Optimal),14336,14336,14336,2,8,0.735939,0.285716,20624.319893,host
Cosma(Optimal),14336,14336,14336,2,8,0.735939,0.306582,19220.616330,host
Cosma(Optimal),4096,4096,4096,4,16,0.769102,0.012096,11362.259046,host
Cosma(Optimal),4096,4096,4096,4,16,0.769102,0.009648,14244.960405,host
Cosma(Optimal),4096,4096,4096,4,16,0.769102,0.009878,13913.302325,host
Cosma(Optimal),4096,4096,4096,4,16,0.769102,0.009656,14233.822080,host
Cosma(Optimal),4096,4096,4096,4,16,0.769102,0.009722,14136.565308,host
Cosma(Optimal),4096,4096,4096,4,16,0.769102,0.009618,14290.282884,host
Cosma(Optimal),4096,4096,4096,4,16,0.769102,0.009617,14291.351283,host
Cosma(Optimal),4096,4096,4096,4,16,0.769102,0.009630,14271.867382,host
Cosma(Optimal),4096,4096,4096,4,16,0.769102,0.009639,14258.704445,host
Cosma(Optimal),15360,15360,15360,2,8,0.747573,0.305555,23719.972034,host
Cosma(Optimal),15360,15360,15360,2,8,0.747573,0.316641,22889.502913,host
Cosma(Optimal),15360,15360,15360,2,8,0.747573,0.369646,19607.282660,host
Cosma(Optimal),15360,15360,15360,2,8,0.747573,0.282282,25675.548268,host
Cosma(Optimal),15360,15360,15360,2,8,0.747573,0.328504,22062.887814,host
Cosma(Optimal),15360,15360,15360,2,8,0.747573,0.375231,19315.479221,host
Cosma(Optimal),15360,15360,15360,2,8,0.747573,0.294093,24644.410819,host
Cosma(Optimal),15360,15360,15360,2,8,0.747573,0.306313,23661.280020,host
Cosma(Optimal),15360,15360,15360,2,8,0.747573,0.286832,25268.298796,host
Cosma(Optimal),11264,11264,90112,1,4,0.747994,0.838119,27283.012951,host
Cosma(Optimal),11264,11264,90112,1,4,0.747994,0.837477,27303.931672,host
Cosma(Optimal),11264,11264,90112,1,4,0.747994,0.837089,27316.584447,host
Cosma(Optimal),11264,11264,90112,1,4,0.747994,0.837408,27306.158645,host
Cosma(Optimal),11264,11264,90112,1,4,0.747994,0.837256,27311.141036,host
Cosma(Optimal),11264,11264,90112,1,4,0.747994,0.837294,27309.872868,host
Cosma(Optimal),11264,11264,90112,1,4,0.747994,0.837427,27305.550162,host
Cosma(Optimal),11264,11264,90112,1,4,0.747994,0.838564,27268.543508,host
Cosma(Optimal),11264,11264,90112,1,4,0.747994,0.837229,27312.009077,host
Cosma(Optimal),5120,5120,5120,4,16,0.738127,0.018452,14547.640128,host
Cosma(Optimal),5120,5120,5120,4,16,0.738127,0.016137,16634.459072,host
Cosma(Optimal),5120,5120,5120,4,16,0.738127,0.014987,17911.547592,host
Cosma(Optimal),5120,5120,5120,4,16,0.738127,0.015024,17866.567415,host
Cosma(Optimal),5120,5120,5120,4,16,0.738127,0.014939,17969.268042,host
Cosma(Optimal),5120,5120,5120,4,16,0.738127,0.014993,17903.819433,host
Cosma(Optimal),5120,5120,5120,4,16,0.738127,0.016124,16648.665411,host
Cosma(Optimal),5120,5120,5120,4,16,0.738127,0.015017,17875.347771,host
Cosma(Optimal),5120,5120,5120,4,16,0.738127,0.015108,17768.127832,host
Cosma(Optimal),16384,16384,16384,2,8,0.750658,0.364786,24113.052302,host
Cosma(Optimal),16384,16384,16384,2,8,0.750658,0.319177,27558.692061,host
Cosma(Optimal),16384,16384,16384,2,8,0.750658,0.389612,22576.520756,host
Cosma(Optimal),16384,16384,16384,2,8,0.750658,0.391071,22492.298904,host
Cosma(Optimal),16384,16384,16384,2,8,0.750658,0.323756,27168.862717,host
Cosma(Optimal),16384,16384,16384,2,8,0.750658,0.376536,23360.593716,host
Cosma(Optimal),16384,16384,16384,2,8,0.750658,0.384386,22883.505347,host
Cosma(Optimal),16384,16384,16384,2,8,0.750658,0.347832,25288.331285,host
Cosma(Optimal),16384,16384,16384,2,8,0.750658,0.352887,24926.068739,host
Cosma(Optimal),6144,6144,6144,4,16,0.754091,0.022328,20774.715116,host
Cosma(Optimal),6144,6144,6144,4,16,0.754091,0.021586,21489.236258,host
Cosma(Optimal),6144,6144,6144,4,16,0.754091,0.021423,21652.460839,host
Cosma(Optimal),6144,6144,6144,4,16,0.754091,0.021330,21747.121516,host
Cosma(Optimal),6144,6144,6144,4,16,0.754091,0.021524,21550.426597,host
Cosma(Optimal),6144,6144,6144,4,16,0.754091,0.021548,21526.294289,host
Cosma(Optimal),6144,6144,6144,4,16,0.754091,0.021507,21568.111573,host
Cosma(Optimal),6144,6144,6144,4,16,0.754091,0.020673,22437.890476,host
Cosma(Optimal),6144,6144,6144,4,16,0.754091,0.020761,22343.094296,host
Cosma(Optimal),11264,11264,180224,1,4,0.746671,1.522597,30036.048331,host
Cosma(Optimal),11264,11264,180224,1,4,0.746671,1.520307,30081.300116,host
Cosma(Optimal),11264,11264,180224,1,4,0.746671,1.521538,30056.965257,host
Cosma(Optimal),11264,11264,180224,1,4,0.746671,1.520498,30077.526960,host
Cosma(Optimal),11264,11264,180224,1,4,0.746671,1.520686,30073.807316,host
Cosma(Optimal),11264,11264,180224,1,4,0.746671,1.520478,30077.916065,host
Cosma(Optimal),11264,11264,180224,1,4,0.746671,1.526088,29967.346982,host
Cosma(Optimal),11264,11264,180224,1,4,0.746671,1.526285,29963.481190,host
Cosma(Optimal),11264,11264,180224,1,4,0.746671,1.520668,30074.168063,host
Cosma(Optimal),7168,7168,7168,4,16,0.763772,0.031047,23724.921907,host
Cosma(Optimal),7168,7168,7168,4,16,0.763772,0.029639,24851.845856,host
Cosma(Optimal),7168,7168,7168,4,16,0.763772,0.029829,24693.748695,host
Cosma(Optimal),7168,7168,7168,4,16,0.763772,0.029480,24985.645253,host
Cosma(Optimal),7168,7168,7168,4,16,0.763772,0.028507,25838.830366,host
Cosma(Optimal),7168,7168,7168,4,16,0.763772,0.028458,25883.010480,host
Cosma(Optimal),7168,7168,7168,4,16,0.763772,0.028433,25906.096125,host
Cosma(Optimal),7168,7168,7168,4,16,0.763772,0.028287,26039.328898,host
Cosma(Optimal),7168,7168,7168,4,16,0.763772,0.028333,25997.163600,host
Cosma(Optimal),20480,20480,20480,2,8,0.753871,0.690215,24890.592746,host
Cosma(Optimal),20480,20480,20480,2,8,0.753871,0.702058,24470.716359,host
Cosma(Optimal),20480,20480,20480,2,8,0.753871,0.699136,24573.012703,host
Cosma(Optimal),20480,20480,20480,2,8,0.753871,0.709927,24199.500466,host
Cosma(Optimal),20480,20480,20480,2,8,0.753871,0.695083,24716.276293,host
Cosma(Optimal),20480,20480,20480,2,8,0.753871,0.762247,22538.459427,host
Cosma(Optimal),20480,20480,20480,2,8,0.753871,0.702376,24459.658132,host
Cosma(Optimal),20480,20480,20480,2,8,0.753871,0.731690,23479.703820,host
Cosma(Optimal),20480,20480,20480,2,8,0.753871,0.746376,23017.703600,host
Cosma(Optimal),8192,8192,8192,4,16,0.764768,0.040295,27286.815792,host
Cosma(Optimal),8192,8192,8192,4,16,0.764768,0.038838,28309.841248,host
Cosma(Optimal),8192,8192,8192,4,16,0.764768,0.038517,28546.453033,host
Cosma(Optimal),8192,8192,8192,4,16,0.764768,0.038810,28330.608593,host
Cosma(Optimal),8192,8192,8192,4,16,0.764768,0.038944,28233.272612,host
Cosma(Optimal),8192,8192,8192,4,16,0.764768,0.036603,30039.215796,host
Cosma(Optimal),8192,8192,8192,4,16,0.764768,0.036851,29836.674706,host
Cosma(Optimal),8192,8192,8192,4,16,0.764768,0.036975,29736.510201,host
Cosma(Optimal),8192,8192,8192,4,16,0.764768,0.036905,29792.645859,host
Cosma(Optimal),24576,24576,24576,2,8,0.737586,0.971518,30557.156259,host
Cosma(Optimal),24576,24576,24576,2,8,0.737586,0.925053,32092.006119,host
Cosma(Optimal),24576,24576,24576,2,8,0.737586,1.091539,27197.211332,host
Cosma(Optimal),24576,24576,24576,2,8,0.737586,0.983880,30173.190728,host
Cosma(Optimal),24576,24576,24576,2,8,0.737586,0.905693,32778.005405,host
Cosma(Optimal),24576,24576,24576,2,8,0.737586,0.968667,30647.083428,host
Cosma(Optimal),24576,24576,24576,2,8,0.737586,1.002654,29608.239013,host
Cosma(Optimal),24576,24576,24576,2,8,0.737586,0.920946,32235.122839,host
Cosma(Optimal),24576,24576,24576,2,8,0.737586,0.963297,30817.919904,host
Cosma(Optimal),9216,9216,9216,4,16,0.763128,0.063725,24566.652091,host
Cosma(Optimal),9216,9216,9216,4,16,0.763128,0.050246,31156.744977,host
Cosma(Optimal),9216,9216,9216,4,16,0.763128,0.050255,31151.674799,host
Cosma(Optimal),9216,9216,9216,4,16,0.763128,0.049823,31421.560881,host
Cosma(Optimal),9216,9216,9216,4,16,0.763128,0.048375,32362.275843,host
Cosma(Optimal),9216,9216,9216,4,16,0.763128,0.047769,32772.510223,host
Cosma(Optimal),9216,9216,9216,4,16,0.763128,0.047402,33026.612147,host
Cosma(Optimal),9216,9216,9216,4,16,0.763128,0.047215,33156.877795,host
Cosma(Optimal),9216,9216,9216,4,16,0.763128,0.047623,32872.947530,host
Cosma(Optimal),28672,28672,28672,2,8,0.740603,1.288463,36587.424823,host
Cosma(Optimal),28672,28672,28672,2,8,0.740603,1.329247,35464.850830,host
Cosma(Optimal),28672,28672,28672,2,8,0.740603,1.344767,35055.566528,host
Cosma(Optimal),28672,28672,28672,2,8,0.740603,1.386872,33991.296866,host
Cosma(Optimal),28672,28672,28672,2,8,0.740603,1.358702,34696.032623,host
Cosma(Optimal),28672,28672,28672,2,8,0.740603,1.372784,34340.126602,host
Cosma(Optimal),28672,28672,28672,2,8,0.740603,1.400391,33663.134875,host
Cosma(Optimal),28672,28672,28672,2,8,0.740603,1.386561,33998.896728,host
Cosma(Optimal),28672,28672,28672,2,8,0.740603,1.401030,33647.800330,host
Cosma(Optimal),10240,10240,10240,4,16,0.749342,0.092327,23259.504789,host
Cosma(Optimal),10240,10240,10240,4,16,0.749342,0.063260,33946.942998,host
Cosma(Optimal),10240,10240,10240,4,16,0.749342,0.071951,29846.579740,host
Cosma(Optimal),10240,10240,10240,4,16,0.749342,0.070348,30526.777177,host
Cosma(Optimal),10240,10240,10240,4,16,0.749342,0.061558,34885.705404,host
Cosma(Optimal),10240,10240,10240,4,16,0.749342,0.061913,34685.422834,host
Cosma(Optimal),10240,10240,10240,4,16,0.749342,0.061379,34987.101318,host
Cosma(Optimal),10240,10240,10240,4,16,0.749342,0.061425,34960.973700,host
Cosma(Optimal),10240,10240,10240,4,16,0.749342,0.061156,35114.883660,host
Cosma(Optimal),11264,11264,11264,4,16,0.769911,0.142784,20018.318935,host
Cosma(Optimal),11264,11264,11264,4,16,0.769911,0.142524,20054.937137,host
Cosma(Optimal),11264,11264,11264,4,16,0.769911,0.159245,17949.053809,host
Cosma(Optimal),11264,11264,11264,4,16,0.769911,0.089130,32068.826592,host
Cosma(Optimal),11264,11264,11264,4,16,0.769911,0.085663,33366.625654,host
Cosma(Optimal),11264,11264,11264,4,16,0.769911,0.082475,34656.708500,host
Cosma(Optimal),11264,11264,11264,4,16,0.769911,0.082770,34533.105246,host
Cosma(Optimal),11264,11264,11264,4,16,0.769911,0.082445,34669.067089,host
Cosma(Optimal),11264,11264,11264,4,16,0.769911,0.105456,27104.287934,host
Cosma(Optimal),32768,32768,32768,2,8,0.764266,1.903305,36971.869435,host
Cosma(Optimal),32768,32768,32768,2,8,0.764266,1.867181,37687.159647,host
Cosma(Optimal),32768,32768,32768,2,8,0.764266,1.906672,36906.589562,host
Cosma(Optimal),32768,32768,32768,2,8,0.764266,1.864646,37738.385421,host
Cosma(Optimal),32768,32768,32768,2,8,0.764266,1.895872,37116.830921,host
Cosma(Optimal),32768,32768,32768,2,8,0.764266,1.956024,35975.407902,host
Cosma(Optimal),32768,32768,32768,2,8,0.764266,1.843605,38169.108488,host
Cosma(Optimal),32768,32768,32768,2,8,0.764266,1.902448,36988.531644,host
Cosma(Optimal),32768,32768,32768,2,8,0.764266,1.982054,35502.944232,host
Cosma(Optimal),12288,12288,12288,4,16,0.754887,0.163217,22735.725474,host
Cosma(Optimal),12288,12288,12288,4,16,0.754887,0.154748,23979.987780,host
Cosma(Optimal),12288,12288,12288,4,16,0.754887,0.132072,28097.118331,host
Cosma(Optimal),12288,12288,12288,4,16,0.754887,0.143297,25896.274346,host
Cosma(Optimal),12288,12288,12288,4,16,0.754887,0.133329,27832.313085,host
Cosma(Optimal),12288,12288,12288,4,16,0.754887,0.109509,33886.298769,host
Cosma(Optimal),12288,12288,12288,4,16,0.754887,0.152325,24361.472946,host
Cosma(Optimal),12288,12288,12288,4,16,0.754887,0.106309,34906.298934,host
Cosma(Optimal),12288,12288,12288,4,16,0.754887,0.121095,30644.086678,host
Cosma(Optimal),13312,13312,13312,4,16,0.756365,0.244964,19260.032819,host
Cosma(Optimal),13312,13312,13312,4,16,0.756365,0.191212,24674.260457,host
Cosma(Optimal),13312,13312,13312,4,16,0.756365,0.164716,28643.288346,host
Cosma(Optimal),13312,13312,13312,4,16,0.756365,0.211856,22269.939512,host
Cosma(Optimal),13312,13312,13312,4,16,0.756365,0.126731,37228.659310,host
Cosma(Optimal),13312,13312,13312,4,16,0.756365,0.166964,28257.781823,host
Cosma(Optimal),13312,13312,13312,4,16,0.756365,0.140040,33690.438745,host
Cosma(Optimal),13312,13312,13312,4,16,0.756365,0.152842,30868.685557,host
Cosma(Optimal),13312,13312,13312,4,16,0.756365,0.183451,25718.152268,host
Cosma(Optimal),36864,36864,36864,2,8,0.754796,2.288154,43787.696357,host
Cosma(Optimal),36864,36864,36864,2,8,0.754796,2.298769,43585.508591,host
Cosma(Optimal),36864,36864,36864,2,8,0.754796,2.223185,45067.317836,host
Cosma(Optimal),36864,36864,36864,2,8,0.754796,2.263011,44274.198250,host
Cosma(Optimal),36864,36864,36864,2,8,0.754796,2.337801,42857.802553,host
Cosma(Optimal),36864,36864,36864,2,8,0.754796,2.306989,43430.208934,host
Cosma(Optimal),36864,36864,36864,2,8,0.754796,2.293234,43690.695207,host
Cosma(Optimal),36864,36864,36864,2,8,0.754796,2.227301,44984.031551,host
Cosma(Optimal),36864,36864,36864,2,8,0.754796,2.415719,41475.443693,host
Cosma(Optimal),14336,14336,14336,4,16,0.749980,0.192118,30672.198439,host
Cosma(Optimal),14336,14336,14336,4,16,0.749980,0.224098,26295.151660,host
Cosma(Optimal),14336,14336,14336,4,16,0.749980,0.151900,38793.177402,host
Cosma(Optimal),14336,14336,14336,4,16,0.749980,0.194049,30367.076715,host
Cosma(Optimal),14336,14336,14336,4,16,0.749980,0.192133,30669.949259,host
Cosma(Optimal),14336,14336,14336,4,16,0.749980,0.206515,28533.936584,host
Cosma(Optimal),14336,14336,14336,4,16,0.749980,0.185669,31737.587067,host
Cosma(Optimal),14336,14336,14336,4,16,0.749980,0.200695,29361.443167,host
Cosma(Optimal),14336,14336,14336,4,16,0.749980,0.137260,42931.029879,host
Cosma(Optimal),15360,15360,15360,4,16,0.752454,0.198885,36441.993310,host
Cosma(Optimal),15360,15360,15360,4,16,0.752454,0.248098,29213.294627,host
Cosma(Optimal),15360,15360,15360,4,16,0.752454,0.256040,28307.148248,host
Cosma(Optimal),15360,15360,15360,4,16,0.752454,0.210978,34353.064407,host
Cosma(Optimal),15360,15360,15360,4,16,0.752454,0.229985,31514.034807,host
Cosma(Optimal),15360,15360,15360,4,16,0.752454,0.218391,33187.027332,host
Cosma(Optimal),15360,15360,15360,4,16,0.752454,0.195321,37106.842322,host
Cosma(Optimal),15360,15360,15360,4,16,0.752454,0.261082,27760.414408,host
Cosma(Optimal),15360,15360,15360,4,16,0.752454,0.172159,42099.087773,host
Cosma(Optimal),40960,40960,40960,2,8,0.736638,3.138883,43785.940459,host
Cosma(Optimal),40960,40960,40960,2,8,0.736638,3.383281,40622.981837,host
Cosma(Optimal),40960,40960,40960,2,8,0.736638,3.290689,41766.009845,host
Cosma(Optimal),40960,40960,40960,2,8,0.736638,3.530672,38927.141688,host
Cosma(Optimal),40960,40960,40960,2,8,0.736638,3.290925,41763.019769,host
Cosma(Optimal),40960,40960,40960,2,8,0.736638,3.181775,43195.689053,host
Cosma(Optimal),40960,40960,40960,2,8,0.736638,3.129039,43923.691624,host
Cosma(Optimal),40960,40960,40960,2,8,0.736638,3.251821,42265.228281,host
Cosma(Optimal),40960,40960,40960,2,8,0.736638,3.469843,39609.556005,host
Cosma(Optimal),16384,16384,16384,4,16,0.753908,0.273122,32205.690452,host
Cosma(Optimal),16384,16384,16384,4,16,0.753908,0.287606,30583.790587,host
Cosma(Optimal),16384,16384,16384,4,16,0.753908,0.229257,38367.762870,host
Cosma(Optimal),16384,16384,16384,4,16,0.753908,0.286737,30676.524969,host
Cosma(Optimal),16384,16384,16384,4,16,0.753908,0.291242,30202.036274,host
Cosma(Optimal),16384,16384,16384,4,16,0.753908,0.284658,30900.538914,host
Cosma(Optimal),16384,16384,16384,4,16,0.753908,0.267205,32918.955169,host
Cosma(Optimal),16384,16384,16384,4,16,0.753908,0.269353,32656.365020,host
Cosma(Optimal),16384,16384,16384,4,16,0.753908,0.263812,33342.300415,host
Cosma(Optimal),20480,20480,20480,4,16,0.776270,0.471421,36442.762813,host
Cosma(Optimal),20480,20480,20480,4,16,0.776270,0.443831,38708.154803,host
Cosma(Optimal),20480,20480,20480,4,16,0.776270,0.551492,31151.601130,host
Cosma(Optimal),20480,20480,20480,4,16,0.776270,0.504294,34067.177285,host
Cosma(Optimal),20480,20480,20480,4,16,0.776270,0.427126,40222.013683,host
Cosma(Optimal),20480,20480,20480,4,16,0.776270,0.491213,34974.391332,host
Cosma(Optimal),20480,20480,20480,4,16,0.776270,0.579846,29628.334111,host
Cosma(Optimal),20480,20480,20480,4,16,0.776270,0.551714,31139.106919,host
Cosma(Optimal),20480,20480,20480,4,16,0.776270,0.506404,33925.208154,host
Cosma(Optimal),24576,24576,24576,4,16,0.759942,0.675402,43954.286394,host
Cosma(Optimal),24576,24576,24576,4,16,0.759942,0.631481,47011.442999,host
Cosma(Optimal),24576,24576,24576,4,16,0.759942,0.626064,47418.160118,host
Cosma(Optimal),24576,24576,24576,4,16,0.759942,0.671626,44201.377374,host
Cosma(Optimal),24576,24576,24576,4,16,0.759942,0.748346,39669.929088,host
Cosma(Optimal),24576,24576,24576,4,16,0.759942,0.658498,45082.643304,host
Cosma(Optimal),24576,24576,24576,4,16,0.759942,0.683528,43431.733787,host
Cosma(Optimal),24576,24576,24576,4,16,0.759942,0.699806,42421.518306,host
Cosma(Optimal),24576,24576,24576,4,16,0.759942,0.545093,54461.901474,host
Cosma(Optimal),45056,45056,45056,2,8,0.754485,5.407348,33830.122789,host
Cosma(Optimal),45056,45056,45056,2,8,0.754485,5.557767,32914.519646,host
Cosma(Optimal),45056,45056,45056,2,8,0.754485,5.376185,34026.216063,host
Cosma(Optimal),45056,45056,45056,2,8,0.754485,5.359225,34133.897984,host
Cosma(Optimal),45056,45056,45056,2,8,0.754485,5.465150,33472.319186,host
Cosma(Optimal),45056,45056,45056,2,8,0.754485,5.399135,33881.581777,host
Cosma(Optimal),45056,45056,45056,2,8,0.754485,5.615820,32574.273339,host
Cosma(Optimal),45056,45056,45056,2,8,0.754485,5.581536,32774.354737,host
Cosma(Optimal),45056,45056,45056,2,8,0.754485,5.606355,32629.263547,host
Cosma(Optimal),28672,28672,28672,4,16,0.753370,0.981648,48022.900017,host
