Algo,M,N,K,TotalGPUs,DataLocation,TileRows,TileColumns,dRow,dCol,TotalNodes,DecompositionTime,HostToDeviceTime,GatherTime,ExecutionTime,GFlops,PlotOrder,ALoc,BLoc,CLoc,Performance (Tflops),shape
Cosma(Optimal),5120,5120,81920,8,host,,,,,2.0,0.728481,,,0.10635988888888888,40710.274717,3.0,,,,39.75612765332031,"Thin-Fat
( M = N << K )"
Cosma(Optimal),5120,5120,81920,16,host,,,,,4.0,0.792476,,,0.08834633333333335,53835.262615444444,3.0,,,,52.573498647894965,"Thin-Fat
( M = N << K )"
Cosma(Optimal),6144,6144,24576,2,host,,,,,1.0,0.464657,,,0.14622944444444444,12689.116148222221,3.0,,,,12.391714988498263,"Thin-Fat
( M = N << K )"
Cosma(Optimal),6144,6144,24576,4,host,,,,,1.0,0.747835,,,0.07087933333333334,26178.110106666667,3.0,,,,25.564560651041667,"Thin-Fat
( M = N << K )"
Cosma(Optimal),6144,6144,24576,8,host,,,,,2.0,0.742135,,,0.06730544444444445,28907.257230555555,3.0,,,,28.22974338921441,"Thin-Fat
( M = N << K )"
Cosma(Optimal),6144,6144,24576,16,host,,,,,4.0,0.755317,,,0.09853677777777776,20931.273547333334,3.0,,,,20.44069682356771,"Thin-Fat
( M = N << K )"
Cosma(Optimal),6144,6144,49152,2,host,,,,,1.0,0.388793,,,0.25960266666666665,14294.361188555555,3.0,,,,13.959337098198784,"Thin-Fat
( M = N << K )"
Cosma(Optimal),6144,6144,49152,4,host,,,,,1.0,0.747248,,,0.1166318888888889,31837.746327222223,3.0,,,,31.091549147677952,"Thin-Fat
( M = N << K )"
Cosma(Optimal),6144,6144,49152,8,host,,,,,2.0,0.740318,,,0.09437877777777777,40755.42847366667,3.0,,,,39.800223118815104,"Thin-Fat
( M = N << K )"
Cosma(Optimal),6144,6144,49152,16,host,,,,,4.0,0.748212,,,0.08649944444444445,51577.116595444444,3.0,,,,50.368277925238715,"Thin-Fat
( M = N << K )"
Cosma(Optimal),6144,6144,98304,2,host,,,,,1.0,0.418059,,,0.4805966666666667,15442.769550333333,3.0,,,,15.080829638997395,"Thin-Fat
( M = N << K )"
Cosma(Optimal),6144,6144,98304,4,host,,,,,1.0,0.748594,,,0.22184511111111113,33454.68965277777,3.0,,,,32.67059536404079,"Thin-Fat
( M = N << K )"
Cosma(Optimal),6144,6144,98304,8,host,,,,,2.0,0.741258,,,0.15597088888888888,49005.69078144445,3.0,,,,47.857119903754345,"Thin-Fat
( M = N << K )"
Cosma(Optimal),6144,6144,98304,16,host,,,,,4.0,0.772096,,,0.13032888888888888,63020.56746566667,3.0,,,,61.543522915690104,"Thin-Fat
( M = N << K )"
Cosma(Optimal),7168,7168,28672,2,host,,,,,1.0,0.449731,,,0.19933888888888887,14780.595319222222,3.0,,,,14.434175116427951,"Thin-Fat
( M = N << K )"
Cosma(Optimal),7168,7168,28672,4,host,,,,,1.0,0.747158,,,0.09273722222222222,31772.451033333335,3.0,,,,31.027784212239585,"Thin-Fat
( M = N << K )"
Cosma(Optimal),7168,7168,28672,8,host,,,,,2.0,0.739416,,,0.10245622222222223,31220.71107277778,3.0,,,,30.48897565700955,"Thin-Fat
( M = N << K )"
Cosma(Optimal),7168,7168,28672,16,host,,,,,4.0,0.766708,,,0.15369488888888888,21599.724867222223,3.0,,,,21.093481315646702,"Thin-Fat
( M = N << K )"
Cosma(Optimal),7168,7168,57344,2,host,,,,,1.0,0.442015,,,0.34758755555555554,16953.119627666667,3.0,,,,16.55578088639323,"Thin-Fat
( M = N << K )"
Cosma(Optimal),7168,7168,57344,4,host,,,,,1.0,0.727793,,,0.1602681111111111,36769.16197455555,3.0,,,,35.907384740776905,"Thin-Fat
( M = N << K )"
Cosma(Optimal),7168,7168,57344,8,host,,,,,2.0,0.746509,,,0.12963188888888888,46879.492721,3.0,,,,45.780754610351565,"Thin-Fat
( M = N << K )"
Cosma(Optimal),7168,7168,57344,16,host,,,,,4.0,0.745476,,,0.15786133333333333,42147.426935,3.0,,,,41.15959661621094,"Thin-Fat
( M = N << K )"
Cosma(Optimal),7168,7168,114688,2,host,,,,,1.0,0.411954,,,0.6601985555555555,17851.512935333332,3.0,,,,17.433118100911457,"Thin-Fat
( M = N << K )"
Cosma(Optimal),7168,7168,114688,4,host,,,,,1.0,0.753866,,,0.3019483333333333,39032.26274488889,3.0,,,,38.117444086805556,"Thin-Fat
( M = N << K )"
Cosma(Optimal),7168,7168,114688,8,host,,,,,2.0,0.772626,,,0.19248366666666666,62010.171454111114,3.0,,,,60.556808060655385,"Thin-Fat
( M = N << K )"
Cosma(Optimal),7168,7168,114688,16,host,,,,,4.0,0.772286,,,0.17173588888888888,74038.32209433333,3.0,,,,72.30304892024739,"Thin-Fat
( M = N << K )"
Cosma(Optimal),8192,8192,32768,2,host,,,,,1.0,0.421847,,,0.275766,15948.472081888887,3.0,,,,15.574679767469616,"Thin-Fat
( M = N << K )"
Cosma(Optimal),8192,8192,32768,4,host,,,,,1.0,0.744017,,,0.126699,34718.22583566667,3.0,,,,33.904517417643234,"Thin-Fat
( M = N << K )"
Cosma(Optimal),8192,8192,32768,8,host,,,,,2.0,0.730394,,,0.12276733333333333,38297.14806566667,3.0,,,,37.399558657877606,"Thin-Fat
( M = N << K )"
Cosma(Optimal),8192,8192,32768,16,host,,,,,4.0,0.734199,,,0.16220177777777778,28378.466696888892,3.0,,,,27.71334638368056,"Thin-Fat
( M = N << K )"
Cosma(Optimal),8192,8192,65536,2,host,,,,,1.0,0.396129,,,0.47441144444444444,18541.24740511111,3.0,,,,18.106686919053818,"Thin-Fat
( M = N << K )"
Cosma(Optimal),8192,8192,65536,4,host,,,,,1.0,0.75273,,,0.22252255555555556,39529.83311077778,3.0,,,,38.60335264724392,"Thin-Fat
( M = N << K )"
Cosma(Optimal),8192,8192,65536,8,host,,,,,2.0,0.746714,,,0.17641077777777778,51018.12747322222,3.0,,,,49.82239011056858,"Thin-Fat
( M = N << K )"
Cosma(Optimal),8192,8192,65536,16,host,,,,,4.0,0.755008,,,0.18253533333333333,51928.43642522222,3.0,,,,50.711363696506076,"Thin-Fat
( M = N << K )"
Cosma(Optimal),8192,8192,131072,2,host,,,,,1.0,0.412606,,,0.8675463333333333,20278.109048888888,3.0,,,,19.802840868055554,"Thin-Fat
( M = N << K )"
Cosma(Optimal),8192,8192,131072,4,host,,,,,1.0,0.757615,,,0.4011476666666667,43857.05631777777,3.0,,,,42.82915656032986,"Thin-Fat
( M = N << K )"
Cosma(Optimal),8192,8192,131072,8,host,,,,,2.0,0.750587,,,0.2660842222222222,67299.36169577778,3.0,,,,65.722032906033,"Thin-Fat
( M = N << K )"
Cosma(Optimal),8192,8192,131072,16,host,,,,,4.0,0.75915,,,0.2015957777777778,92216.47280599999,3.0,,,,90.05514922460937,"Thin-Fat
( M = N << K )"
Cosma(Optimal),9216,9216,36864,2,host,,,,,1.0,0.417629,,,0.33228188888888893,18845.645203222222,3.0,,,,18.4039503937717,"Thin-Fat
( M = N << K )"
Cosma(Optimal),9216,9216,36864,4,host,,,,,1.0,0.759908,,,0.15503922222222222,40390.17662988889,3.0,,,,39.44353186512587,"Thin-Fat
( M = N << K )"
Cosma(Optimal),9216,9216,36864,8,host,,,,,2.0,0.739523,,,0.13822866666666667,45907.74810533333,3.0,,,,44.83178525911458,"Thin-Fat
( M = N << K )"
Cosma(Optimal),9216,9216,36864,16,host,,,,,4.0,0.735339,,,0.2630274444444444,24091.18158,3.0,,,,23.52654451171875,"Thin-Fat
( M = N << K )"
Cosma(Optimal),9216,9216,73728,2,host,,,,,1.0,0.414954,,,0.5745221111111111,21799.493798666666,3.0,,,,21.288568162760416,"Thin-Fat
( M = N << K )"
Cosma(Optimal),9216,9216,73728,4,host,,,,,1.0,0.756185,,,0.26243655555555556,47727.70698666667,3.0,,,,46.60908885416667,"Thin-Fat
( M = N << K )"
Cosma(Optimal),9216,9216,73728,8,host,,,,,2.0,0.741717,,,0.18538233333333334,68162.7968541111,3.0,,,,66.56523130284288,"Thin-Fat
( M = N << K )"
Cosma(Optimal),9216,9216,73728,16,host,,,,,4.0,0.760803,,,0.18911555555555556,72774.60573733335,3.0,,,,71.0689509153646,"Thin-Fat
( M = N << K )"
Cosma(Optimal),9216,9216,147456,2,host,,,,,1.0,0.423057,,,1.083226,23123.95267777778,3.0,,,,22.581985036892362,"Thin-Fat
( M = N << K )"
Cosma(Optimal),9216,9216,147456,4,host,,,,,1.0,0.773618,,,0.49313211111111116,50794.936644444446,3.0,,,,49.60443031684028,"Thin-Fat
( M = N << K )"
Cosma(Optimal),9216,9216,147456,8,host,,,,,2.0,0.741282,,,0.2833331111111111,88497.15963466668,3.0,,,,86.42300745572918,"Thin-Fat
( M = N << K )"
Cosma(Optimal),9216,9216,147456,16,host,,,,,4.0,0.766551,,,0.2856261111111111,89540.07401844446,3.0,,,,87.44147853363717,"Thin-Fat
( M = N << K )"
Cosma(Optimal),10240,10240,40960,2,host,,,,,1.0,0.426764,,,0.7101155555555556,12096.64763,3.0,,,,11.813132451171874,"Thin-Fat
( M = N << K )"
Cosma(Optimal),10240,10240,40960,4,host,,,,,1.0,0.765977,,,0.35100577777777775,24474.87495077778,3.0,,,,23.901245069118925,"Thin-Fat
( M = N << K )"
Cosma(Optimal),10240,10240,40960,8,host,,,,,2.0,0.762557,,,0.2297983333333333,37800.01529477778,3.0,,,,36.91407743630643,"Thin-Fat
( M = N << K )"
Cosma(Optimal),10240,10240,40960,16,host,,,,,4.0,0.777907,,,0.34269322222222226,25671.156308999998,3.0,,,,25.06948858300781,"Thin-Fat
( M = N << K )"
Cosma(Optimal),10240,10240,81920,2,host,,,,,1.0,0.432407,,,1.3582025555555555,12649.110614111112,3.0,,,,12.352647084092883,"Thin-Fat
( M = N << K )"
Cosma(Optimal),10240,10240,81920,4,host,,,,,1.0,0.737407,,,0.610992,28118.24599911111,3.0,,,,27.459224608506943,"Thin-Fat
( M = N << K )"
Cosma(Optimal),10240,10240,81920,8,host,,,,,2.0,0.756762,,,0.40010144444444445,43173.043442222224,3.0,,,,42.16117523654514,"Thin-Fat
( M = N << K )"
Cosma(Optimal),10240,10240,81920,16,host,,,,,4.0,0.75292,,,0.2924688888888889,61915.96242733333,3.0,,,,60.46480705794271,"Thin-Fat
( M = N << K )"
Cosma(Optimal),10240,10240,163840,2,host,,,,,1.0,0.423094,,,2.608295111111111,13173.270146,3.0,,,,12.864521626953126,"Thin-Fat
( M = N << K )"
Cosma(Optimal),10240,10240,163840,4,host,,,,,1.0,0.793029,,,1.2478576666666668,27535.514732111114,3.0,,,,26.89015110557726,"Thin-Fat
( M = N << K )"
Cosma(Optimal),10240,10240,163840,8,host,,,,,2.0,0.748136,,,0.6587446666666668,52266.461439000006,3.0,,,,51.04146624902344,"Thin-Fat
( M = N << K )"
Cosma(Optimal),10240,10240,163840,16,host,,,,,4.0,0.730122,,,0.45862388888888894,76834.00879066666,3.0,,,,75.03321170963541,"Thin-Fat
( M = N << K )"
Cosma(Optimal),11264,11264,45056,2,host,,,,,1.0,0.45271,,,0.9051523333333333,12631.300811444446,3.0,,,,12.335254698676216,"Thin-Fat
( M = N << K )"
Cosma(Optimal),11264,11264,45056,4,host,,,,,1.0,0.746784,,,0.4313622222222222,26505.752467333332,3.0,,,,25.884523893880207,"Thin-Fat
( M = N << K )"
Cosma(Optimal),11264,11264,45056,8,host,,,,,2.0,0.745217,,,0.2918206666666667,39578.616048111115,3.0,,,,38.65099223448351,"Thin-Fat
( M = N << K )"
Cosma(Optimal),11264,11264,45056,16,host,,,,,4.0,0.803265,,,0.3703638888888889,31450.875920444443,3.0,,,,30.713746016059027,"Thin-Fat
( M = N << K )"
Cosma(Optimal),11264,11264,90112,2,host,,,,,1.0,0.478628,,,1.6048064444444445,14248.719276555556,3.0,,,,13.914764918511285,"Thin-Fat
( M = N << K )"
Cosma(Optimal),11264,11264,90112,4,host,,,,,1.0,0.747994,,,0.8375403333333333,27301.867151777777,3.0,,,,26.661979640407985,"Thin-Fat
( M = N << K )"
Cosma(Optimal),11264,11264,90112,8,host,,,,,2.0,0.729416,,,0.5041211111111111,45670.19229888889,3.0,,,,44.59979716688368,"Thin-Fat
( M = N << K )"
Cosma(Optimal),11264,11264,90112,16,host,,,,,4.0,0.75295,,,0.415958,56253.42000866667,3.0,,,,54.93498047721354,"Thin-Fat
( M = N << K )"
Cosma(Optimal),11264,11264,180224,2,host,,,,,1.0,0.424122,,,3.144291111111111,14544.735037555556,3.0,,,,14.203842810112848,"Thin-Fat
( M = N << K )"
Cosma(Optimal),11264,11264,180224,4,host,,,,,1.0,0.746671,,,1.5221272222222222,30045.395586666666,3.0,,,,29.341206627604166,"Thin-Fat
( M = N << K )"
Cosma(Optimal),11264,11264,180224,8,host,,,,,2.0,0.751397,,,0.8882201111111111,51535.01570488889,3.0,,,,50.32716377430555,"Thin-Fat
( M = N << K )"
Cosma(Optimal),11264,11264,180224,16,host,,,,,4.0,0.75119,,,0.5651967777777778,82165.78180944445,3.0,,,,80.2400212982856,"Thin-Fat
( M = N << K )"
SLATE,5120,5120,20480,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.527192,,0.0561238,0.41242270000000003,2627.7627171,2.0,,,,2.5661745284179687,"Thin-Fat
( M = N << K )"
SLATE,5120,5120,20480,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.741064,,0.0575298,0.42921440000000005,2507.101949,2.0,,,,2.4483417470703124,"Thin-Fat
( M = N << K )"
SLATE,5120,5120,20480,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.799695,,0.0524821,0.3784157,2845.5460645,2.0,,,,2.778853578613281,"Thin-Fat
( M = N << K )"
SLATE,5120,5120,20480,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.793049,,0.0499866,0.2537898,4347.6930457,2.0,,,,4.245793989941406,"Thin-Fat
( M = N << K )"
SLATE,5120,5120,40960,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.516964,,0.0556264,0.7789174,2811.9967759,2.0,,,,2.746090601464844,"Thin-Fat
( M = N << K )"
SLATE,5120,5120,40960,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.732817,,0.0580015,0.8879224000000001,2457.4105613,2.0,,,,2.3998150012695314,"Thin-Fat
( M = N << K )"
SLATE,5120,5120,40960,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.746314,,0.052465000000000005,0.7526172,2853.6430809,2.0,,,,2.786760821191406,"Thin-Fat
( M = N << K )"
SLATE,5120,5120,40960,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.790649,,0.049661899999999995,0.47164419999999996,4588.0557076,2.0,,,,4.480523151953125,"Thin-Fat
( M = N << K )"
SLATE,5120,5120,81920,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.4466629999999999,,0.0564068,1.5150964,2961.1895595,2.0,,,,2.891786679199219,"Thin-Fat
( M = N << K )"
SLATE,5120,5120,81920,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.752846,,0.058900600000000004,1.7991876999999998,2442.8585780000003,2.0,,,,2.3856040800781253,"Thin-Fat
( M = N << K )"
SLATE,5120,5120,81920,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.758485,,0.054454999999999996,1.5020358,2868.0770973,2.0,,,,2.800856540332031,"Thin-Fat
( M = N << K )"
SLATE,5120,5120,81920,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.786686,,0.049939,0.9140832,4711.8804873,2.0,,,,4.601445788378906,"Thin-Fat
( M = N << K )"
SLATE,6144,6144,24576,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.4300149999999999,,0.08228440000000001,0.6142875,3086.7939622999997,2.0,,,,3.0144472288085935,"Thin-Fat
( M = N << K )"
SLATE,6144,6144,24576,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.758852,,0.0852974,0.6312625,2971.4558059,2.0,,,,2.901812310449219,"Thin-Fat
( M = N << K )"
SLATE,6144,6144,24576,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.758299,,0.0735884,0.596884,3108.597601,2.0,,,,3.0357398447265624,"Thin-Fat
( M = N << K )"
SLATE,6144,6144,24576,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.791991,,0.070327,0.3358007,5606.849257,2.0,,,,5.475438727539062,"Thin-Fat
( M = N << K )"
SLATE,6144,6144,49152,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.483099,,0.0832696,1.1508481,3332.5762990999997,2.0,,,,3.2544690420898434,"Thin-Fat
( M = N << K )"
SLATE,6144,6144,49152,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.750772,,0.0864152,1.234566,3060.3828936,2.0,,,,2.98865516953125,"Thin-Fat
( M = N << K )"
SLATE,6144,6144,49152,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.748774,,0.07475380000000001,1.1825971000000002,3161.8800385,2.0,,,,3.087773475097656,"Thin-Fat
( M = N << K )"
SLATE,6144,6144,49152,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.788466,,0.0723278,0.6222729,5991.477255,2.0,,,,5.851052006835937,"Thin-Fat
( M = N << K )"
SLATE,6144,6144,98304,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.46262,,0.0830081,2.2181348,3527.5270984000003,2.0,,,,3.4448506820312503,"Thin-Fat
( M = N << K )"
SLATE,6144,6144,98304,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.8194000000000001,,0.0861914,2.4575468999999996,3086.8600631,2.0,,,,3.0145117803710937,"Thin-Fat
( M = N << K )"
SLATE,6144,6144,98304,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.769786,,0.0757571,2.3615269,3183.8424758,2.0,,,,3.1092211677734376,"Thin-Fat
( M = N << K )"
SLATE,6144,6144,98304,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.767537,,0.0710408,1.2203811,6091.9840716,2.0,,,,5.949203194921875,"Thin-Fat
( M = N << K )"
SLATE,7168,7168,28672,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.4461959999999999,,0.1289011,0.8243851,3674.1166989,2.0,,,,3.588004588769531,"Thin-Fat
( M = N << K )"
SLATE,7168,7168,28672,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.776448,,0.11552420000000001,0.9004313999999999,3325.1032722000004,2.0,,,,3.247171164257813,"Thin-Fat
( M = N << K )"
SLATE,7168,7168,28672,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.799795,,0.103633,0.8867423000000001,3331.6060656,2.0,,,,3.2535215484375,"Thin-Fat
( M = N << K )"
SLATE,7168,7168,28672,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.785882,,0.094027,0.4117152,7285.1952156,2.0,,,,7.114448452734375,"Thin-Fat
( M = N << K )"
SLATE,7168,7168,57344,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.439236,,0.1300135,1.5358439,3994.7972949000005,2.0,,,,3.9011692333007817,"Thin-Fat
( M = N << K )"
SLATE,7168,7168,57344,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.7569,,0.1149486,1.7441967999999999,3461.0454329,2.0,,,,3.379927180566406,"Thin-Fat
( M = N << K )"
SLATE,7168,7168,57344,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.764084,,0.1030427,1.746181,3417.7458552,2.0,,,,3.33764243671875,"Thin-Fat
( M = N << K )"
SLATE,7168,7168,57344,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.780132,,0.0931652,0.7589809,7802.027021299999,2.0,,,,7.619167012988281,"Thin-Fat
( M = N << K )"
SLATE,7168,7168,114688,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.43918,,0.1281765,3.0226799,4107.443565,2.0,,,,4.011175356445312,"Thin-Fat
( M = N << K )"
SLATE,7168,7168,114688,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.754444,,0.11572160000000001,3.4855434,3485.2311497,2.0,,,,3.4035460446289063,"Thin-Fat
( M = N << K )"
SLATE,7168,7168,114688,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.757159,,0.1052746,3.5211509,3416.3731596999996,2.0,,,,3.336301913769531,"Thin-Fat
( M = N << K )"
SLATE,7168,7168,114688,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.778726,,0.09538569999999999,1.4668744999999999,8046.0567635,2.0,,,,7.8574773081054685,"Thin-Fat
( M = N << K )"
SLATE,8192,8192,32768,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.466152,,0.19144049999999999,1.0447051,4305.3400418,2.0,,,,4.204433634570313,"Thin-Fat
( M = N << K )"
SLATE,8192,8192,32768,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.799465,,0.153945,1.1014484,4042.0776127,2.0,,,,3.9473414186523437,"Thin-Fat
( M = N << K )"
SLATE,8192,8192,32768,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.789233,,0.1327004,1.0642141,4149.4875112,2.0,,,,4.05223389765625,"Thin-Fat
( M = N << K )"
SLATE,8192,8192,32768,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.773731,,0.12117389999999999,0.49382770000000004,8979.6055186,2.0,,,,8.769146014257812,"Thin-Fat
( M = N << K )"
SLATE,8192,8192,65536,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.464123,,0.19014150000000002,2.0381624,4491.4302813,2.0,,,,4.386162384082032,"Thin-Fat
( M = N << K )"
SLATE,8192,8192,65536,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.787437,,0.1527327,2.200683,4085.4128599999995,2.0,,,,3.9896609960937495,"Thin-Fat
( M = N << K )"
SLATE,8192,8192,65536,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.768902,,0.13250299999999998,2.1813743,4101.4022196,2.0,,,,4.005275605078125,"Thin-Fat
( M = N << K )"
SLATE,8192,8192,65536,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.778876,,0.12136290000000001,0.9262326999999999,9526.1409996,2.0,,,,9.302872069921875,"Thin-Fat
( M = N << K )"
SLATE,8192,8192,131072,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.438884,,0.1917837,3.9380882999999995,4714.360730099999,2.0,,,,4.6038679004882805,"Thin-Fat
( M = N << K )"
SLATE,8192,8192,131072,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.758937,,0.1549923,4.3706803999999995,4156.4921847,2.0,,,,4.059074399121093,"Thin-Fat
( M = N << K )"
SLATE,8192,8192,131072,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.767574,,0.13413440000000001,4.3624471,4118.7247308999995,2.0,,,,4.022192120019531,"Thin-Fat
( M = N << K )"
SLATE,8192,8192,131072,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.767315,,0.1240081,1.8048136,9756.173046200001,2.0,,,,9.527512740429689,"Thin-Fat
( M = N << K )"
SLATE,9216,9216,36864,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.45650700000000005,,0.2498109,1.3656043,4734.8782234,2.0,,,,4.6239045150390625,"Thin-Fat
( M = N << K )"
SLATE,9216,9216,36864,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.774772,,0.191737,1.4853954,4287.2916131,2.0,,,,4.186808215917969,"Thin-Fat
( M = N << K )"
SLATE,9216,9216,36864,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.755789,,0.16943049999999998,1.4903131,4238.1256094,2.0,,,,4.1387945404296875,"Thin-Fat
( M = N << K )"
SLATE,9216,9216,36864,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.782959,,0.1555462,1.1132320999999998,5679.8860285,2.0,,,,5.546763699707031,"Thin-Fat
( M = N << K )"
SLATE,9216,9216,73728,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.44710799999999995,,0.2661888,2.5973502,5041.2729046,2.0,,,,4.923118070898438,"Thin-Fat
( M = N << K )"
SLATE,9216,9216,73728,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.768635,,0.1915887,2.8804064,4458.3091492,2.0,,,,4.353817528515625,"Thin-Fat
( M = N << K )"
SLATE,9216,9216,73728,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.771035,,0.1705692,2.9544747,4318.7083138,2.0,,,,4.217488587695312,"Thin-Fat
( M = N << K )"
SLATE,9216,9216,73728,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.772972,,0.1570756,2.2257896,5723.8636634,2.0,,,,5.589710608789063,"Thin-Fat
( M = N << K )"
SLATE,9216,9216,147456,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.44194199999999995,,0.2517895,5.1059717,5184.4052645,2.0,,,,5.062895766113281,"Thin-Fat
( M = N << K )"
SLATE,9216,9216,147456,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.80192,,0.191902,5.6721474999999995,4553.529031399999,2.0,,,,4.446805694726562,"Thin-Fat
( M = N << K )"
SLATE,9216,9216,147456,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.768969,,0.1715606,5.8216358999999995,4405.544495,2.0,,,,4.302289545898438,"Thin-Fat
( M = N << K )"
SLATE,9216,9216,147456,16,devices,1024.0,1024.0,4.0,4.0,4.0,0.772648,,0.1585222,4.395733,5850.7464930999995,2.0,,,,5.713619622167968,"Thin-Fat
( M = N << K )"
SLATE,10240,10240,40960,2,devices,1024.0,1024.0,2.0,1.0,1.0,0.43125,,0.3105889,1.6778955,5278.1688186,2.0,,,,5.154461736914063,"Thin-Fat
( M = N << K )"
SLATE,10240,10240,40960,4,devices,1024.0,1024.0,2.0,2.0,1.0,0.765222,,0.2407704,1.7897452999999999,4891.9942076,2.0,,,,4.777338093359375,"Thin-Fat
( M = N << K )"
SLATE,10240,10240,40960,8,devices,1024.0,1024.0,4.0,2.0,2.0,0.76951,,0.20980530000000003,1.7381736,4992.5850116,2.0,,,,4.875571300390625,"Thin-Fat
( M = N << K )"
